datetime,Volume,Ret_10,Std_10,Ret_15,Std_15,Ret_20,Std_20,Ret_25,Std_25,Target
2021-05-13 18:00:00,528836,1232.69591113,1.2107773966034752,1841.12341482,1.2490519433166867,2454.98321841,1.1551760719790496,3077.85389906,1.2797575073825578,0
2021-05-13 19:00:00,873546,1235.31293153,0.9838128208074451,1842.93748578,1.2638414544516583,2454.70565564,1.1392710866179423,3077.83407315,1.2792741800198422,0
2021-05-13 20:00:00,703,1237.15674136,0.7763644240740368,1844.94981586,1.2314068254935278,2455.32025892,1.156076977124264,3076.66434434,1.2347186662287672,1
2021-05-14 11:00:00,906,1240.14054113,0.7646346223044274,1848.57795777,1.3124654694860602,2457.75884611,1.2907018199900733,3077.33842535,1.2774805863907879,0
2021-05-14 12:00:00,400,1242.78730039,0.6394347581372648,1851.9979276000001,1.332485392168551,2460.86160135,1.370953597512033,3077.7547695000003,1.3025052144232996,0
2021-05-14 13:00:00,827232,1243.8479866900002,0.7155669756641921,1856.00276184,1.2658399622731389,2464.4302655300003,1.4224761066169702,3078.29006912,1.3348318319043166,1
2021-05-14 14:00:00,736561,1244.58154543,0.8074506842362501,1860.41402728,1.1512612645023277,2468.03858153,1.4916644787838662,3079.80675139,1.4142068983499407,0
2021-05-14 15:00:00,419544,1246.20727023,0.822174648100479,1864.0223432900002,1.0249349179210088,2471.8154177899996,1.4961821024184294,3082.18586085,1.481931672104901,1
2021-05-14 16:00:00,424363,1248.29890396,0.8932203544010724,1867.70996294,0.9717548046269299,2476.14737958,1.5216085026083717,3085.32826792,1.5771097691939797,1
2021-05-14 17:00:00,387053,1250.78705593,0.8599237808471937,1871.27862712,0.8825431633400683,2480.48925433,1.5225014955781797,3089.35292808,1.638321357110251,1
2021-05-14 18:00:00,522863,1252.91834148,0.9052723647706107,1873.45947746,0.9675660296112478,2485.61425261,1.4692789870006966,3094.0417563,1.686229178692219,0
2021-05-14 19:00:00,941999,1255.3866675400002,0.7995420262801392,1874.86711722,1.0351184109879308,2490.69959907,1.3497005503134019,3098.3241533200003,1.721031444490386,1
2021-05-14 20:00:00,18716,1258.12264341,0.4920229291539147,1877.4643117100002,1.037602669286729,2495.27938477,1.2477750087307249,3103.07245927,1.719663414243465,0
2021-05-14 21:00:00,100,1259.24280744,0.4973850338197492,1879.97228959,1.0285494629471903,2499.38334857,1.1637812850151805,3107.82076521,1.7032074035325655,0
2021-05-14 23:00:00,127,1260.57114355,0.44883303973281813,1882.86687275,0.9499581666879219,2503.35844394,1.0589519407995058,3112.56907115,1.6700438191506828,0
2021-05-17 11:00:00,400,1260.88835815,0.397651105301275,1884.1952088599999,0.8863076064226701,2504.73634484,1.0399943183031937,3116.89111999,1.5430110767250411,0
2021-05-17 12:00:00,500,1260.8586192900002,0.4014182821409037,1885.95971504,0.7411632789726842,2505.44016472,1.0403738163182599,3121.2726465700002,1.375749383893253,0
2021-05-17 13:00:00,669579,1260.3778409200002,0.5054983921360917,1887.24344285,0.5276270048743801,2506.58511115,0.9847188130105782,3124.40018421,1.2212721623871692,0
2021-05-17 14:00:00,652150,1259.23785097,0.6217848506839079,1886.80727278,0.566922501283903,2507.53675493,0.9359250730310743,3126.94781391,1.0921091430093957,0
2021-05-17 15:00:00,400676,1257.75090756,0.7428783415165376,1886.24223429,0.626442092201274,2508.53796349,0.8598284936095203,3129.0295346800003,0.9607414682330676,0
2021-05-17 16:00:00,330444,1255.8377070400002,0.8023374652861164,1885.44919781,0.6966389035519873,2508.75604852,0.8459036254852096,3129.2971845,0.9514845751308323,0
2021-05-17 17:00:00,315617,1253.87494174,0.8411423743045978,1884.16051353,0.7779493370205659,2509.2616092800004,0.8024750285285128,3128.74205896,0.9641671820713711,1
2021-05-17 18:00:00,279527,1251.99148009,0.8016158950397131,1883.2485215699999,0.8280494810435007,2510.1141235,0.7197086266467578,3129.4557918,0.9323637999826676,1
2021-05-17 19:00:00,804971,1250.69288285,0.6710828410344272,1882.3662684800001,0.8225744237924308,2509.93569029,0.7231057645826403,3130.66517244,0.8962061553522195,0
2021-05-17 20:00:00,800,1249.3050690100001,0.4493949341134096,1881.38488583,0.8102326766526766,2509.87621256,0.7246372565368014,3132.1719417599998,0.8308669737908219,0
2021-05-17 21:00:00,100,1248.77968234,0.3865378525529874,1880.05654972,0.765136530851154,2509.66804049,0.7290528358577716,3132.9748912,0.8058130735259598,0
2021-05-18 11:00:00,500,1248.9382896299999,0.421870079125068,1879.51133713,0.7270718115627958,2509.79690892,0.7311386926385993,3134.89800467,0.7498301097257727,1
2021-05-18 12:00:00,200,1249.87506397,0.5243205159394166,1878.9958634099999,0.6827317896969137,2510.25290489,0.7358983709659176,3137.11850682,0.6611972644490436,0
2021-05-18 13:00:00,567754,1250.42027656,0.541505146896188,1877.9847419,0.6027943267768004,2509.65812753,0.7256967231943975,3137.22754934,0.6604898294921971,1
2021-05-18 14:00:00,474442,1251.3917462499999,0.5417027108166269,1877.0628369899998,0.49877632297457697,2509.14265381,0.7119187248293009,3137.63398054,0.6573255414258188,0
2021-05-18 15:00:00,306246,1252.0559143,0.49417519132270415,1876.61675396,0.48113397339980024,2507.89362134,0.6769392637395174,3137.50511211,0.6595066635567697,0
2021-05-18 16:00:00,291548,1252.83903783,0.39754125934413187,1876.14093207,0.4604034386793897,2506.71397957,0.6425152370697705,3136.99955136,0.6625708142138163,0
2021-05-18 17:00:00,229858,1253.27520789,0.31895833503777,1876.14588854,0.4602989957845302,2505.26668798,0.5974198919476416,3136.5237294599997,0.6711821628480962,0
2021-05-18 18:00:00,358337,1252.6606046200002,0.40448423837153247,1875.78902213,0.4792681258927997,2503.35348747,0.5486458716521647,3135.0268730999996,0.6846253273597394,0
2021-05-18 19:00:00,949099,1251.3223555499999,0.6234479692248904,1874.95633382,0.5736420673178656,2500.62742456,0.538968842219537,3132.70724138,0.7417728847606448,0
